event_start,belief_time,source,cumulative_probability,event_value
2015-03-03 16:00:00+00:00,2015-03-01 02:00:00+00:00,Random forest,0.05,6.2127578125000005
2015-03-03 16:00:00+00:00,2015-03-01 02:00:00+00:00,Random forest,0.5,8.703671875
2015-03-03 16:00:00+00:00,2015-03-01 02:00:00+00:00,Random forest,0.95,13.1026028625
2015-03-03 16:00:00+00:00,2015-03-01 03:00:00+00:00,Random forest,0.05,6.22158203125
2015-03-03 16:00:00+00:00,2015-03-01 03:00:00+00:00,Random forest,0.5,8.768046875
2015-03-03 16:00:00+00:00,2015-03-01 03:00:00+00:00,Random forest,0.95,13.3611015575
2015-03-03 16:00:00+00:00,2015-03-01 04:00:00+00:00,Random forest,0.05,6.311398437499999
2015-03-03 16:00:00+00:00,2015-03-01 04:00:00+00:00,Random forest,0.5,8.765812500000004
2015-03-03 16:00:00+00:00,2015-03-01 04:00:00+00:00,Random forest,0.95,13.286777342499999
2015-03-03 16:00:00+00:00,2015-03-01 05:00:00+00:00,Random forest,0.05,6.1948046875
2015-03-03 16:00:00+00:00,2015-03-01 05:00:00+00:00,Random forest,0.5,8.995296874999998
2015-03-03 16:00:00+00:00,2015-03-01 05:00:00+00:00,Random forest,0.95,12.828687500000001
2015-03-03 16:00:00+00:00,2015-03-01 06:00:00+00:00,Random forest,0.05,6.6533203125
2015-03-03 16:00:00+00:00,2015-03-01 06:00:00+00:00,Random forest,0.5,9.212953124999995
2015-03-03 16:00:00+00:00,2015-03-01 06:00:00+00:00,Random forest,0.95,12.675648435000001
2015-03-03 16:00:00+00:00,2015-03-01 07:00:00+00:00,Random forest,0.05,6.39043945325
2015-03-03 16:00:00+00:00,2015-03-01 07:00:00+00:00,Random forest,0.5,9.169578125
2015-03-03 16:00:00+00:00,2015-03-01 07:00:00+00:00,Random forest,0.95,12.6802994775
2015-03-03 16:00:00+00:00,2015-03-01 08:00:00+00:00,Random forest,0.05,6.4395234375
2015-03-03 16:00:00+00:00,2015-03-01 08:00:00+00:00,Random forest,0.5,9.26859375
2015-03-03 16:00:00+00:00,2015-03-01 08:00:00+00:00,Random forest,0.95,12.948378905
2015-03-03 16:00:00+00:00,2015-03-01 09:00:00+00:00,Random forest,0.05,6.3158984375000005
2015-03-03 16:00:00+00:00,2015-03-01 09:00:00+00:00,Random forest,0.5,9.011671875
2015-03-03 16:00:00+00:00,2015-03-01 09:00:00+00:00,Random forest,0.95,11.25598958
2015-03-03 16:00:00+00:00,2015-03-01 10:00:00+00:00,Random forest,0.05,7.01968750025
2015-03-03 16:00:00+00:00,2015-03-01 10:00:00+00:00,Random forest,0.5,9.466234374999997
2015-03-03 16:00:00+00:00,2015-03-01 10:00:00+00:00,Random forest,0.95,12.583749999999998
2015-03-03 16:00:00+00:00,2015-03-01 11:00:00+00:00,Random forest,0.05,8.42708984375
2015-03-03 16:00:00+00:00,2015-03-01 11:00:00+00:00,Random forest,0.5,9.603593749999996
2015-03-03 16:00:00+00:00,2015-03-01 11:00:00+00:00,Random forest,0.95,12.6629101575
2015-03-03 16:00:00+00:00,2015-03-01 12:00:00+00:00,Random forest,0.05,6.26875
2015-03-03 16:00:00+00:00,2015-03-01 12:00:00+00:00,Random forest,0.5,9.937249999999999
2015-03-03 16:00:00+00:00,2015-03-01 12:00:00+00:00,Random forest,0.95,11.627656250000001
2015-03-03 16:00:00+00:00,2015-03-01 13:00:00+00:00,Random forest,0.05,6.978363281249999
2015-03-03 16:00:00+00:00,2015-03-01 13:00:00+00:00,Random forest,0.5,9.959421875
2015-03-03 16:00:00+00:00,2015-03-01 13:00:00+00:00,Random forest,0.95,13.143496090000001
2015-03-03 16:00:00+00:00,2015-03-01 14:00:00+00:00,Random forest,0.05,7.532140625
2015-03-03 16:00:00+00:00,2015-03-01 14:00:00+00:00,Random forest,0.5,9.763703124999994
2015-03-03 16:00:00+00:00,2015-03-01 14:00:00+00:00,Random forest,0.95,12.68667969
2015-03-03 16:00:00+00:00,2015-03-01 15:00:00+00:00,Random forest,0.05,6.75528645825
2015-03-03 16:00:00+00:00,2015-03-01 15:00:00+00:00,Random forest,0.5,9.721140624999999
2015-03-03 16:00:00+00:00,2015-03-01 15:00:00+00:00,Random forest,0.95,12.2591080725
2015-03-03 16:00:00+00:00,2015-03-01 16:00:00+00:00,Random forest,0.05,6.271777343750001
2015-03-03 16:00:00+00:00,2015-03-01 16:00:00+00:00,Random forest,0.5,9.415187499999998
2015-03-03 16:00:00+00:00,2015-03-01 16:00:00+00:00,Random forest,0.95,13.0750651
2015-03-03 16:00:00+00:00,2015-03-01 17:00:00+00:00,Random forest,0.05,6.6114609375
2015-03-03 16:00:00+00:00,2015-03-01 17:00:00+00:00,Random forest,0.5,9.7945
2015-03-03 16:00:00+00:00,2015-03-01 17:00:00+00:00,Random forest,0.95,12.8833984375
2015-03-03 16:00:00+00:00,2015-03-01 18:00:00+00:00,Random forest,0.05,6.28397005225
2015-03-03 16:00:00+00:00,2015-03-01 18:00:00+00:00,Random forest,0.5,9.019531249999996
2015-03-03 16:00:00+00:00,2015-03-01 18:00:00+00:00,Random forest,0.95,11.5794689325
2015-03-03 16:00:00+00:00,2015-03-01 19:00:00+00:00,Random forest,0.05,6.50064453125
2015-03-03 16:00:00+00:00,2015-03-01 19:00:00+00:00,Random forest,0.5,9.425359375
2015-03-03 16:00:00+00:00,2015-03-01 19:00:00+00:00,Random forest,0.95,12.632158200000001
2015-03-03 16:00:00+00:00,2015-03-01 20:00:00+00:00,Random forest,0.05,6.261516927250001
2015-03-03 16:00:00+00:00,2015-03-01 20:00:00+00:00,Random forest,0.5,9.59815625
2015-03-03 16:00:00+00:00,2015-03-01 20:00:00+00:00,Random forest,0.95,12.717378905
2015-03-03 16:00:00+00:00,2015-03-01 21:00:00+00:00,Random forest,0.05,6.5042745535
2015-03-03 16:00:00+00:00,2015-03-01 21:00:00+00:00,Random forest,0.5,9.677140624999996
2015-03-03 16:00:00+00:00,2015-03-01 21:00:00+00:00,Random forest,0.95,12.77688802
2015-03-03 16:00:00+00:00,2015-03-01 22:00:00+00:00,Random forest,0.05,7.2373763017499995
2015-03-03 16:00:00+00:00,2015-03-01 22:00:00+00:00,Random forest,0.5,9.788937500000003
2015-03-03 16:00:00+00:00,2015-03-01 22:00:00+00:00,Random forest,0.95,12.59951823
2015-03-03 16:00:00+00:00,2015-03-01 23:00:00+00:00,Random forest,0.05,7.2059375
2015-03-03 16:00:00+00:00,2015-03-01 23:00:00+00:00,Random forest,0.5,9.500734374999999
2015-03-03 16:00:00+00:00,2015-03-01 23:00:00+00:00,Random forest,0.95,12.016927079999999
2015-03-03 16:00:00+00:00,2015-03-02 00:00:00+00:00,Random forest,0.05,7.3153125
2015-03-03 16:00:00+00:00,2015-03-02 00:00:00+00:00,Random forest,0.5,9.231937500000003
2015-03-03 16:00:00+00:00,2015-03-02 00:00:00+00:00,Random forest,0.95,12.2679921875
2015-03-03 16:00:00+00:00,2015-03-02 01:00:00+00:00,Random forest,0.05,7.4305729165
2015-03-03 16:00:00+00:00,2015-03-02 01:00:00+00:00,Random forest,0.5,9.386234375
2015-03-03 16:00:00+00:00,2015-03-02 01:00:00+00:00,Random forest,0.95,11.704265625000001
2015-03-03 16:00:00+00:00,2015-03-02 02:00:00+00:00,Random forest,0.05,6.28758984375
2015-03-03 16:00:00+00:00,2015-03-02 02:00:00+00:00,Random forest,0.5,9.412437500000001
2015-03-03 16:00:00+00:00,2015-03-02 02:00:00+00:00,Random forest,0.95,11.38311198
2015-03-03 16:00:00+00:00,2015-03-02 03:00:00+00:00,Random forest,0.05,6.63315755225
2015-03-03 16:00:00+00:00,2015-03-02 03:00:00+00:00,Random forest,0.5,9.272578124999999
2015-03-03 16:00:00+00:00,2015-03-02 03:00:00+00:00,Random forest,0.95,11.6048697925
2015-03-03 16:00:00+00:00,2015-03-02 04:00:00+00:00,Random forest,0.05,6.27452343775
2015-03-03 16:00:00+00:00,2015-03-02 04:00:00+00:00,Random forest,0.5,8.820546874999998
2015-03-03 16:00:00+00:00,2015-03-02 04:00:00+00:00,Random forest,0.95,11.35203776
2015-03-03 16:00:00+00:00,2015-03-02 05:00:00+00:00,Random forest,0.05,6.2783203125
2015-03-03 16:00:00+00:00,2015-03-02 05:00:00+00:00,Random forest,0.5,8.327031250000001
2015-03-03 16:00:00+00:00,2015-03-02 05:00:00+00:00,Random forest,0.95,11.358824222500001
2015-03-03 16:00:00+00:00,2015-03-02 06:00:00+00:00,Random forest,0.05,6.442372396
2015-03-03 16:00:00+00:00,2015-03-02 06:00:00+00:00,Random forest,0.5,8.257093750000006
2015-03-03 16:00:00+00:00,2015-03-02 06:00:00+00:00,Random forest,0.95,11.22133724
2015-03-03 16:00:00+00:00,2015-03-02 07:00:00+00:00,Random forest,0.05,6.2956835940000015
2015-03-03 16:00:00+00:00,2015-03-02 07:00:00+00:00,Random forest,0.5,8.281781250000002
2015-03-03 16:00:00+00:00,2015-03-02 07:00:00+00:00,Random forest,0.95,10.99446354
2015-03-03 16:00:00+00:00,2015-03-02 08:00:00+00:00,Random forest,0.05,6.2743984374999995
2015-03-03 16:00:00+00:00,2015-03-02 08:00:00+00:00,Random forest,0.5,8.459312500000001
2015-03-03 16:00:00+00:00,2015-03-02 08:00:00+00:00,Random forest,0.95,10.784526367500002
2015-03-03 16:00:00+00:00,2015-03-02 09:00:00+00:00,Random forest,0.05,6.28712890625
2015-03-03 16:00:00+00:00,2015-03-02 09:00:00+00:00,Random forest,0.5,8.406890624999999
2015-03-03 16:00:00+00:00,2015-03-02 09:00:00+00:00,Random forest,0.95,11.21787435
2015-03-03 16:00:00+00:00,2015-03-02 10:00:00+00:00,Random forest,0.05,6.2915624999999995
2015-03-03 16:00:00+00:00,2015-03-02 10:00:00+00:00,Random forest,0.5,8.479078124999997
2015-03-03 16:00:00+00:00,2015-03-02 10:00:00+00:00,Random forest,0.95,11.0109114575
2015-03-03 16:00:00+00:00,2015-03-02 11:00:00+00:00,Random forest,0.05,6.2842871095
2015-03-03 16:00:00+00:00,2015-03-02 11:00:00+00:00,Random forest,0.5,8.621296874999992
2015-03-03 16:00:00+00:00,2015-03-02 11:00:00+00:00,Random forest,0.95,11.082744235
2015-03-03 16:00:00+00:00,2015-03-02 12:00:00+00:00,Random forest,0.05,7.17531250025
2015-03-03 16:00:00+00:00,2015-03-02 12:00:00+00:00,Random forest,0.5,8.508031249999997
2015-03-03 16:00:00+00:00,2015-03-02 12:00:00+00:00,Random forest,0.95,11.3214420575
2015-03-03 16:00:00+00:00,2015-03-02 13:00:00+00:00,Random forest,0.05,6.9179153645
2015-03-03 16:00:00+00:00,2015-03-02 13:00:00+00:00,Random forest,0.5,7.877109374999999
2015-03-03 16:00:00+00:00,2015-03-02 13:00:00+00:00,Random forest,0.95,10.957339842500001
2015-03-03 16:00:00+00:00,2015-03-02 14:00:00+00:00,Random forest,0.05,7.09672851575
2015-03-03 16:00:00+00:00,2015-03-02 14:00:00+00:00,Random forest,0.5,7.9713437499999955
2015-03-03 16:00:00+00:00,2015-03-02 14:00:00+00:00,Random forest,0.95,10.6887994775
2015-03-03 16:00:00+00:00,2015-03-02 15:00:00+00:00,Random forest,0.05,7.2221484375
2015-03-03 16:00:00+00:00,2015-03-02 15:00:00+00:00,Random forest,0.5,7.974890624999997
2015-03-03 16:00:00+00:00,2015-03-02 15:00:00+00:00,Random forest,0.95,10.6329166675
2015-03-03 16:00:00+00:00,2015-03-02 16:00:00+00:00,Random forest,0.05,7.25866861975
2015-03-03 16:00:00+00:00,2015-03-02 16:00:00+00:00,Random forest,0.5,8.199468749999998
2015-03-03 16:00:00+00:00,2015-03-02 16:00:00+00:00,Random forest,0.95,10.62969308
2015-03-03 16:00:00+00:00,2015-03-02 17:00:00+00:00,Random forest,0.05,7.195234375
2015-03-03 16:00:00+00:00,2015-03-02 17:00:00+00:00,Random forest,0.5,8.354796874999998
2015-03-03 16:00:00+00:00,2015-03-02 17:00:00+00:00,Random forest,0.95,10.615325519999999
2015-03-03 16:00:00+00:00,2015-03-02 18:00:00+00:00,Random forest,0.05,7.26767578125
2015-03-03 16:00:00+00:00,2015-03-02 18:00:00+00:00,Random forest,0.5,8.376703124999997
2015-03-03 16:00:00+00:00,2015-03-02 18:00:00+00:00,Random forest,0.95,10.614960937500001
2015-03-03 16:00:00+00:00,2015-03-02 19:00:00+00:00,Random forest,0.05,7.248976562499999
2015-03-03 16:00:00+00:00,2015-03-02 19:00:00+00:00,Random forest,0.5,8.342828124999995
2015-03-03 16:00:00+00:00,2015-03-02 19:00:00+00:00,Random forest,0.95,10.60873698
2015-03-03 16:00:00+00:00,2015-03-02 20:00:00+00:00,Random forest,0.05,7.319788411499999
2015-03-03 16:00:00+00:00,2015-03-02 20:00:00+00:00,Random forest,0.5,8.788093749999994
2015-03-03 16:00:00+00:00,2015-03-02 20:00:00+00:00,Random forest,0.95,10.6233463525
2015-03-03 16:00:00+00:00,2015-03-02 21:00:00+00:00,Random forest,0.05,7.29116536475
2015-03-03 16:00:00+00:00,2015-03-02 21:00:00+00:00,Random forest,0.5,9.023453124999996
2015-03-03 16:00:00+00:00,2015-03-02 21:00:00+00:00,Random forest,0.95,10.986283855
2015-03-03 16:00:00+00:00,2015-03-02 22:00:00+00:00,Random forest,0.05,6.917984747
2015-03-03 16:00:00+00:00,2015-03-02 22:00:00+00:00,Random forest,0.5,9.083859374999996
2015-03-03 16:00:00+00:00,2015-03-02 22:00:00+00:00,Random forest,0.95,10.8447851575
2015-03-03 16:00:00+00:00,2015-03-02 23:00:00+00:00,Random forest,0.05,6.9003857425
2015-03-03 16:00:00+00:00,2015-03-02 23:00:00+00:00,Random forest,0.5,8.814578124999999
2015-03-03 16:00:00+00:00,2015-03-02 23:00:00+00:00,Random forest,0.95,10.361924479999999
2015-03-03 16:00:00+00:00,2015-03-03 00:00:00+00:00,Random forest,0.05,7.39125
2015-03-03 16:00:00+00:00,2015-03-03 00:00:00+00:00,Random forest,0.5,8.820031249999998
2015-03-03 16:00:00+00:00,2015-03-03 00:00:00+00:00,Random forest,0.95,10.4971875
2015-03-03 16:00:00+00:00,2015-03-03 01:00:00+00:00,Random forest,0.05,7.303821149500001
2015-03-03 16:00:00+00:00,2015-03-03 01:00:00+00:00,Random forest,0.5,9.020687499999998
2015-03-03 16:00:00+00:00,2015-03-03 01:00:00+00:00,Random forest,0.95,10.4374648475
2015-03-03 16:00:00+00:00,2015-03-03 02:00:00+00:00,Random forest,0.05,7.384024274750001
2015-03-03 16:00:00+00:00,2015-03-03 02:00:00+00:00,Random forest,0.5,8.965765625
2015-03-03 16:00:00+00:00,2015-03-03 02:00:00+00:00,Random forest,0.95,10.6234179725
2015-03-03 16:00:00+00:00,2015-03-03 03:00:00+00:00,Random forest,0.05,7.3348828125
2015-03-03 16:00:00+00:00,2015-03-03 03:00:00+00:00,Random forest,0.5,8.838546875
2015-03-03 16:00:00+00:00,2015-03-03 03:00:00+00:00,Random forest,0.95,10.5266848975
2015-03-03 16:00:00+00:00,2015-03-03 04:00:00+00:00,Random forest,0.05,7.553300781250001
2015-03-03 16:00:00+00:00,2015-03-03 04:00:00+00:00,Random forest,0.5,8.903437500000003
2015-03-03 16:00:00+00:00,2015-03-03 04:00:00+00:00,Random forest,0.95,10.0128515625
2015-03-03 16:00:00+00:00,2015-03-03 05:00:00+00:00,Random forest,0.05,7.2508984375
2015-03-03 16:00:00+00:00,2015-03-03 05:00:00+00:00,Random forest,0.5,8.889593750000003
2015-03-03 16:00:00+00:00,2015-03-03 05:00:00+00:00,Random forest,0.95,9.97013020825
2015-03-03 16:00:00+00:00,2015-03-03 06:00:00+00:00,Random forest,0.05,7.491097656500001
2015-03-03 16:00:00+00:00,2015-03-03 06:00:00+00:00,Random forest,0.5,8.852671875000004
2015-03-03 16:00:00+00:00,2015-03-03 06:00:00+00:00,Random forest,0.95,10.7322955725
2015-03-03 16:00:00+00:00,2015-03-03 07:00:00+00:00,Random forest,0.05,7.4784407555
2015-03-03 16:00:00+00:00,2015-03-03 07:00:00+00:00,Random forest,0.5,8.734671874999997
2015-03-03 16:00:00+00:00,2015-03-03 07:00:00+00:00,Random forest,0.95,11.17111328
2015-03-03 16:00:00+00:00,2015-03-03 08:00:00+00:00,Random forest,0.05,7.0225390625
2015-03-03 16:00:00+00:00,2015-03-03 08:00:00+00:00,Random forest,0.5,8.720234375000002
2015-03-03 16:00:00+00:00,2015-03-03 08:00:00+00:00,Random forest,0.95,10.193453125
2015-03-03 16:00:00+00:00,2015-03-03 09:00:00+00:00,Random forest,0.05,7.0230078125
2015-03-03 16:00:00+00:00,2015-03-03 09:00:00+00:00,Random forest,0.5,8.803156250000004
2015-03-03 16:00:00+00:00,2015-03-03 09:00:00+00:00,Random forest,0.95,11.2504947925
2015-03-03 16:00:00+00:00,2015-03-03 10:00:00+00:00,Random forest,0.05,7.609609375
2015-03-03 16:00:00+00:00,2015-03-03 10:00:00+00:00,Random forest,0.5,9.05171875
2015-03-03 16:00:00+00:00,2015-03-03 10:00:00+00:00,Random forest,0.95,11.554833705
2015-03-03 16:00:00+00:00,2015-03-03 11:00:00+00:00,Random forest,0.05,7.72162760425
2015-03-03 16:00:00+00:00,2015-03-03 11:00:00+00:00,Random forest,0.5,9.53475
2015-03-03 16:00:00+00:00,2015-03-03 11:00:00+00:00,Random forest,0.95,11.359296875
2015-03-03 16:00:00+00:00,2015-03-03 12:00:00+00:00,Random forest,0.05,8.22919270825
2015-03-03 16:00:00+00:00,2015-03-03 12:00:00+00:00,Random forest,0.5,9.796750000000001
2015-03-03 16:00:00+00:00,2015-03-03 12:00:00+00:00,Random forest,0.95,11.3655625
2015-03-03 16:00:00+00:00,2015-03-03 13:00:00+00:00,Random forest,0.05,8.68774739575
2015-03-03 16:00:00+00:00,2015-03-03 13:00:00+00:00,Random forest,0.5,9.490843750000007
2015-03-03 16:00:00+00:00,2015-03-03 13:00:00+00:00,Random forest,0.95,10.754466517500001
2015-03-03 16:00:00+00:00,2015-03-03 14:00:00+00:00,Random forest,0.05,8.01376302075
2015-03-03 16:00:00+00:00,2015-03-03 14:00:00+00:00,Random forest,0.5,9.765656250000003
2015-03-03 16:00:00+00:00,2015-03-03 14:00:00+00:00,Random forest,0.95,11.180502282499999
2015-03-03 16:00:00+00:00,2015-03-03 15:00:00+00:00,Random forest,0.05,9.49582617175
2015-03-03 16:00:00+00:00,2015-03-03 15:00:00+00:00,Random forest,0.5,10.170171875000001
2015-03-03 16:00:00+00:00,2015-03-03 15:00:00+00:00,Random forest,0.95,10.866796874999999
2015-03-03 16:00:00+00:00,2015-03-03 16:00:00+00:00,Random forest,0.05,9.9685553395
2015-03-03 16:00:00+00:00,2015-03-03 16:00:00+00:00,Random forest,0.5,10.103765625000003
2015-03-03 16:00:00+00:00,2015-03-03 16:00:00+00:00,Random forest,0.95,10.340937499999999
2015-03-03 16:00:00+00:00,2015-03-03 17:00:00+00:00,Random forest,0.5,10.0625
2015-03-03 17:00:00+00:00,2015-02-28 17:00:00+00:00,Random forest,0.05,6.1627418154999996
2015-03-03 17:00:00+00:00,2015-02-28 17:00:00+00:00,Random forest,0.5,9.884984375000004
2015-03-03 17:00:00+00:00,2015-02-28 17:00:00+00:00,Random forest,0.95,13.127945314999998
2015-03-03 17:00:00+00:00,2015-02-28 18:00:00+00:00,Random forest,0.05,6.171126301999999
2015-03-03 17:00:00+00:00,2015-02-28 18:00:00+00:00,Random forest,0.5,9.354296875000005
2015-03-03 17:00:00+00:00,2015-02-28 18:00:00+00:00,Random forest,0.95,13.100433592499998
2015-03-03 17:00:00+00:00,2015-02-28 19:00:00+00:00,Random forest,0.05,6.266435547
2015-03-03 17:00:00+00:00,2015-02-28 19:00:00+00:00,Random forest,0.5,9.061062499999998
2015-03-03 17:00:00+00:00,2015-02-28 19:00:00+00:00,Random forest,0.95,14.560609374999999
2015-03-03 17:00:00+00:00,2015-02-28 20:00:00+00:00,Random forest,0.05,6.230673177250001
2015-03-03 17:00:00+00:00,2015-02-28 20:00:00+00:00,Random forest,0.5,8.723171874999998
2015-03-03 17:00:00+00:00,2015-02-28 20:00:00+00:00,Random forest,0.95,14.58546875
2015-03-03 17:00:00+00:00,2015-02-28 21:00:00+00:00,Random forest,0.05,6.1732076825
2015-03-03 17:00:00+00:00,2015-02-28 21:00:00+00:00,Random forest,0.5,8.521312499999997
2015-03-03 17:00:00+00:00,2015-02-28 21:00:00+00:00,Random forest,0.95,12.826124995
2015-03-03 17:00:00+00:00,2015-02-28 22:00:00+00:00,Random forest,0.05,6.2551981027500005
2015-03-03 17:00:00+00:00,2015-02-28 22:00:00+00:00,Random forest,0.5,8.772390624999998
2015-03-03 17:00:00+00:00,2015-02-28 22:00:00+00:00,Random forest,0.95,13.216124995
2015-03-03 17:00:00+00:00,2015-02-28 23:00:00+00:00,Random forest,0.05,6.198294271
2015-03-03 17:00:00+00:00,2015-02-28 23:00:00+00:00,Random forest,0.5,8.665671875000001
2015-03-03 17:00:00+00:00,2015-02-28 23:00:00+00:00,Random forest,0.95,12.164589840000001
2015-03-03 17:00:00+00:00,2015-03-01 00:00:00+00:00,Random forest,0.05,6.172058593750001
2015-03-03 17:00:00+00:00,2015-03-01 00:00:00+00:00,Random forest,0.5,8.645578125
2015-03-03 17:00:00+00:00,2015-03-01 00:00:00+00:00,Random forest,0.95,13.022148435
2015-03-03 17:00:00+00:00,2015-03-01 01:00:00+00:00,Random forest,0.05,6.163203125
2015-03-03 17:00:00+00:00,2015-03-01 01:00:00+00:00,Random forest,0.5,8.732390624999999
2015-03-03 17:00:00+00:00,2015-03-01 01:00:00+00:00,Random forest,0.95,12.6999427075
2015-03-03 17:00:00+00:00,2015-03-01 02:00:00+00:00,Random forest,0.05,6.180039062500001
2015-03-03 17:00:00+00:00,2015-03-01 02:00:00+00:00,Random forest,0.5,8.629078125
2015-03-03 17:00:00+00:00,2015-03-01 02:00:00+00:00,Random forest,0.95,11.818496095
2015-03-03 17:00:00+00:00,2015-03-01 03:00:00+00:00,Random forest,0.05,6.19067838525
2015-03-03 17:00:00+00:00,2015-03-01 03:00:00+00:00,Random forest,0.5,8.400546874999996
2015-03-03 17:00:00+00:00,2015-03-01 03:00:00+00:00,Random forest,0.95,13.114611980000001
2015-03-03 17:00:00+00:00,2015-03-01 04:00:00+00:00,Random forest,0.05,6.1620390625
2015-03-03 17:00:00+00:00,2015-03-01 04:00:00+00:00,Random forest,0.5,8.759265625000001
2015-03-03 17:00:00+00:00,2015-03-01 04:00:00+00:00,Random forest,0.95,13.62814453
2015-03-03 17:00:00+00:00,2015-03-01 05:00:00+00:00,Random forest,0.05,6.61669921875
